"16	14	30	17	444	143.0	-57996.0	-56254.0	-5873896.0"
"16	14	30	17	464	144.0	-66276.0	-56506.0	-5874193.0"
"16	14	30	17	465	145.0	-70723.0	-56245.0	-5873620.0"
"16	14	30	17	465	146.0	-67316.0	-54475.0	-5873001.0"
"16	14	30	17	466	147.0	-60117.0	-52150.0	-5873021.0"
"16	14	30	17	466	148.0	-42189.0	-50211.0	-5874056.0"
"16	14	30	17	467	149.0	-16246.0	-49121.0	-5873797.0"
"16	14	30	17	467	150.0	-1909.0	-48351.0	-5873124.0"
"16	14	30	17	489	151.0	-19512.0	-47328.0	-5872736.0"
"16	14	30	17	490	152.0	-49047.0	-46011.0	-5873666.0"
"16	14	30	17	490	153.0	-82484.0	-44698.0	-5873997.0"
"16	14	30	17	491	154.0	-98179.0	-43051.0	-5873327.0"
"16	14	30	17	491	155.0	-63606.0	-41490.0	-5872811.0"
"16	14	30	17	491	156.0	15528.0	-40629.0	-5873202.0"
"16	14	30	17	492	157.0	92466.0	-39259.0	-5873962.0"
"16	14	30	17	492	158.0	111328.0	-38397.0	-5873382.0"
"16	14	30	17	492	161.0	-16008.0	-35082.0	-5873331.0"
"16	14	30	17	493	162.0	-18620.0	-35138.0	-5873211.0"
"16	14	30	17	493	163.0	-11238.0	-35292.0	-5872648.0"
"16	14	30	17	493	164.0	4741.0	-35152.0	-5872276.0"
"16	14	30	17	493	165.0	30199.0	-34292.0	-5873401.0"
"16	14	30	17	494	166.0	66691.0	-33036.0	-5873305.0"
"16	14	30	17	509	167.0	104435.0	-32681.0	-5872781.0"
"16	14	30	17	509	168.0	140478.0	-31835.0	-5872151.0"
"16	14	30	17	510	169.0	166100.0	-30456.0	-5872881.0"
"16	14	30	17	510	170.0	189893.0	-28680.0	-5873609.0"
"16	14	30	17	510	171.0	209674.0	-27278.0	-5873151.0"
"16	14	30	17	510	172.0	210084.0	-26152.0	-5872528.0"
"16	14	30	17	511	173.0	151053.0	-24436.0	-5872734.0"
"16	14	30	17	527	174.0	58141.0	-23202.0	-5873946.0"
"16	14	30	17	528	175.0	12371.0	-22780.0	-5873682.0"
"16	14	30	17	528	176.0	29251.0	-21934.0	-5872999.0"
"16	14	30	17	528	177.0	54044.0	-21129.0	-5872610.0"
"16	14	30	17	528	178.0	48050.0	-20638.0	-5873464.0"
"16	14	30	17	529	179.0	31309.0	-20139.0	-5873765.0"
"16	14	30	17	529	180.0	27391.0	-19804.0	-5873149.0"
"16	14	30	17	529	181.0	23244.0	-19966.0	-5872607.0"
"16	14	30	17	530	183.0	16944.0	-19036.0	-5873662.0"
"16	14	30	17	530	184.0	38193.0	-19721.0	-5873284.0"
"16	14	30	17	530	185.0	56736.0	-20267.0	-5872707.0"
"16	14	30	17	530	186.0	62983.0	-20672.0	-5872412.0"
"16	14	30	17	531	187.0	38915.0	-20917.0	-5873564.0"
"16	14	30	17	531	188.0	-19698.0	-21074.0	-5873440.0"
"16	14	30	17	549	189.0	-78778.0	-21492.0	-5872844.0"
"16	14	30	17	549	190.0	-116200.0	-20988.0	-5872237.0"
"16	14	30	17	568	191.0	-126837.0	-18664.0	-5872408.0"
"16	14	30	17	569	192.0	-107988.0	-14974.0	-5872510.0"
"16	14	30	17	569	193.0	-79818.0	-5008.0	-5871995.0"
"16	14	30	17	569	194.0	-65722.0	15938.0	-5871949.0"
"16	14	30	17	570	195.0	-68629.0	37098.0	-5873227.0"
"16	14	30	17	570	196.0	-65139.0	52240.0	-5872911.0"
"16	14	30	17	570	197.0	-41170.0	62183.0	-5872324.0"
"16	14	30	17	571	198.0	-15301.0	67883.0	-5871703.0"
"16	14	30	17	571	199.0	-2598.0	70583.0	-5871943.0"
"16	14	30	17	571	200.0	-3000.0	71494.0	-5873064.0"
"16	14	30	17	572	201.0	-11758.0	71378.0	-5872694.0"
"16	14	30	17	572	202.0	-21148.0	69736.0	-5872103.0"
"16	14	30	17	572	203.0	-38962.0	66728.0	-5872152.0"
"16	14	30	17	573	205.0	-125389.0	59116.0	-5873144.0"
"16	14	30	17	573	206.0	-162446.0	54442.0	-5872526.0"
"16	14	30	17	573	207.0	-149536.0	48314.0	-5871975.0"
"16	14	30	17	573	208.0	-106340.0	42508.0	-5872847.0"
"16	14	30	17	574	209.0	-72724.0	37079.0	-5873567.0"
"16	14	30	17	574	210.0	-68719.0	31940.0	-5873038.0"
"16	14	30	17	574	211.0	-75453.0	27179.0	-5872404.0"
"16	14	30	17	643	212.0	-72057.0	22525.0	-5872202.0"
"16	14	30	17	644	213.0	-64691.0	17954.0	-5873454.0"
"16	14	30	17	645	214.0	-62961.0	14092.0	-5873510.0"
"16	14	30	17	646	215.0	-68645.0	11389.0	-5872877.0"
"16	14	30	17	646	216.0	-68457.0	8624.0	-5872354.0"
"16	14	30	17	647	217.0	-50001.0	5443.0	-5872487.0"
"16	14	30	17	647	218.0	-22159.0	2221.0	-5873601.0"
"16	14	30	17	657	219.0	14950.0	-842.0	-5873209.0"
"16	14	30	17	658	220.0	47658.0	-3937.0	-5872675.0"
"16	14	30	17	658	221.0	55937.0	-6856.0	-5872446.0"
"16	14	30	17	659	222.0	20637.0	-10319.0	-5873154.0"
"16	14	30	17	660	223.0	-34279.0	-13554.0	-5872796.0"
"16	14	30	17	660	224.0	-70709.0	-16212.0	-5872212.0"
"16	14	30	17	661	225.0	-77971.0	-19404.0	-5872297.0"
"16	14	30	17	661	226.0	-73136.0	-22118.0	-5873006.0"
"16	14	30	17	662	250.0	205026.0	-49535.0	-5871491.0"
"16	14	30	17	663	251.0	201618.0	-49733.0	-5870986.0"
"16	14	30	17	663	252.0	184361.0	-51487.0	-5871509.0"
"16	14	30	17	664	253.0	154258.0	-52501.0	-5872432.0"
"16	14	30	17	664	254.0	119913.0	-53127.0	-5871829.0"
"16	14	30	17	665	255.0	89942.0	-53458.0	-5871265.0"
"16	14	30	17	665	0.0	80554.0	-53686.0	-5870893.0"
"16	14	30	17	692	1.0	75594.0	-53481.0	-5871593.0"
"16	14	30	17	692	2.0	65469.0	-53153.0	-5871297.0"
"16	14	30	17	692	3.0	45199.0	-52046.0	-5870696.0"
"16	14	30	17	693	4.0	10800.0	-50824.0	-5870296.0"
"16	14	30	17	693	5.0	-18509.0	-49771.0	-5871097.0"
"16	14	30	17	693	6.0	-26855.0	-49215.0	-5870862.0"
"16	14	30	17	694	7.0	-73637.0	-49061.0	-5870332.0"
"16	14	30	17	694	8.0	-220952.0	-48291.0	-5870736.0"
"16	14	30	17	694	9.0	-404461.0	-47422.0	-5871796.0"
"16	14	30	17	695	10.0	-535615.0	-46827.0	-5871234.0"
"16	14	30	17	695	11.0	-556919.0	-46283.0	-5870701.0"
"16	14	30	17	695	12.0	-464339.0	-45324.0	-5870528.0"
"16	14	30	17	695	13.0	-361825.0	-44406.0	-5871326.0"
"16	14	30	17	696	14.0	-282351.0	-43583.0	-5870951.0"
"16	14	30	17	714	15.0	-176811.0	-42098.0	-5870379.0"
"16	14	30	17	714	17.0	160557.0	-40359.0	-5870942.0"
"16	14	30	17	714	18.0	318805.0	-40481.0	-5870451.0"
"16	14	30	17	715	19.0	470810.0	-41165.0	-5869889.0"
"16	14	30	17	715	20.0	619972.0	-41199.0	-5870446.0"
"16	14	30	17	734	21.0	759715.0	-41160.0	-5871191.0"
"16	14	30	17	735	22.0	848394.0	-40688.0	-5870604.0"
"16	14	30	17	735	23.0	822124.0	-39698.0	-5870041.0"
"16	14	30	17	736	24.0	649539.0	-38268.0	-5870091.0"
"16	14	30	17	736	25.0	369416.0	-36241.0	-5871278.0"
"16	14	30	17	736	26.0	75630.0	-35129.0	-5870879.0"
"16	14	30	17	736	27.0	-176931.0	-33491.0	-5870298.0"
"16	14	30	17	737	28.0	-401441.0	-32262.0	-5869874.0"
"16	14	30	17	737	29.0	-597302.0	-31294.0	-5870926.0"
"16	14	30	17	737	30.0	-721709.0	-30041.0	-5870919.0"
"16	14	30	17	753	31.0	-735134.0	-29237.0	-5870349.0"
"16	14	30	17	754	32.0	-630381.0	-28841.0	-5869782.0"
"16	14	30	17	754	33.0	-440661.0	-27976.0	-5870597.0"
"16	14	30	17	754	34.0	-213271.0	-27333.0	-5871014.0"
"16	14	30	17	755	35.0	16315.0	-26984.0	-5870475.0"
"16	14	30	17	755	39.0	345797.0	-23679.0	-5870786.0"
"16	14	30	17	755	40.0	277763.0	-23031.0	-5870125.0"
"16	14	30	17	755	41.0	151624.0	-23391.0	-5869727.0"
"16	14	30	17	756	42.0	-5833.0	-23444.0	-5870716.0"
"16	14	30	17	756	43.0	-126943.0	-23639.0	-5871089.0"
"16	14	30	17	756	44.0	-220634.0	-23149.0	-5870434.0"
"16	14	30	17	756	45.0	-272926.0	-22483.0	-5869981.0"
"16	14	30	17	776	46.0	-241473.0	-22238.0	-5870783.0"
"16	14	30	17	776	47.0	-159607.0	-21115.0	-5871554.0"
"16	14	30	17	777	48.0	-62521.0	-18597.0	-5870882.0"
"16	14	30	17	777	49.0	10004.0	-16659.0	-5870314.0"
"16	14	30	17	777	50.0	50934.0	-15166.0	-5870045.0"
"16	14	30	17	778	51.0	74119.0	-13822.0	-5871259.0"
"16	14	30	17	798	52.0	85125.0	-12940.0	-5871084.0"
"16	14	30	17	798	53.0	82039.0	-12060.0	-5870491.0"
"16	14	30	17	799	54.0	68558.0	-10759.0	-5869850.0"
"16	14	30	17	799	55.0	54883.0	-9751.0	-5870191.0"
"16	14	30	17	799	56.0	32241.0	-9244.0	-5871194.0"
"16	14	30	17	800	57.0	1422.0	-9117.0	-5870774.0"
"16	14	30	17	800	58.0	-25849.0	-8341.0	-5870156.0"
"16	14	30	17	800	59.0	-48959.0	-7264.0	-5870171.0"
"16	14	30	17	801	60.0	-74483.0	-6474.0	-5871304.0"
"16	14	30	17	801	62.0	-111640.0	-6156.0	-5870442.0"
"16	14	30	17	801	63.0	-103977.0	-6318.0	-5870117.0"
"16	14	30	17	802	64.0	-90202.0	-6558.0	-5871239.0"
"16	14	30	17	802	65.0	-90694.0	-6791.0	-5871307.0"
"16	14	30	17	802	66.0	-99184.0	-6736.0	-5870717.0"
"16	14	30	17	803	67.0	-99046.0	-6477.0	-5870080.0"
"16	14	30	17	821	68.0	-75255.0	-5736.0	-5870065.0"
"16	14	30	17	821	69.0	-46732.0	-4702.0	-5871171.0"
"16	14	30	17	822	70.0	-24133.0	-3339.0	-5870895.0"
"16	14	30	17	822	71.0	-15888.0	-2292.0	-5870254.0"
"16	14	30	17	823	72.0	-14253.0	-1091.0	-5869986.0"
"16	14	30	17	823	73.0	-4026.0	583.0	-5871256.0"
"16	14	30	17	824	74.0	13599.0	1311.0	-5871418.0"
"16	14	30	17	824	75.0	41636.0	2186.0	-5870786.0"
"16	14	30	17	825	76.0	60818.0	2963.0	-5870296.0"
"16	14	30	17	843	77.0	62366.0	4074.0	-5871046.0"
"16	14	30	17	843	78.0	60164.0	4503.0	-5871728.0"
"16	14	30	17	844	79.0	57311.0	5386.0	-5871094.0"
"16	14	30	17	844	80.0	57386.0	6480.0	-5870513.0"
"16	14	30	17	844	81.0	60226.0	7623.0	-5870416.0"
"16	14	30	17	845	82.0	62854.0	8075.0	-5871279.0"
"16	14	30	17	845	84.0	74257.0	9473.0	-5870269.0"
"16	14	30	17	845	85.0	81205.0	10266.0	-5870186.0"
"16	14	30	17	845	86.0	90261.0	9909.0	-5871076.0"
"16	14	30	17	846	87.0	96411.0	9483.0	-5870670.0"
"16	14	30	17	846	88.0	103221.0	10188.0	-5870106.0"
"16	14	30	17	846	89.0	102671.0	11353.0	-5870343.0"
"16	14	30	17	847	90.0	97678.0	12728.0	-5871567.0"
"16	14	30	17	866	91.0	81828.0	14494.0	-5871148.0"
"16	14	30	17	867	92.0	62066.0	16359.0	-5870561.0"
"16	14	30	17	867	93.0	45983.0	19558.0	-5870238.0"
"16	14	30	17	868	94.0	28927.0	22263.0	-5871428.0"
"16	14	30	17	868	95.0	5889.0	25022.0	-5871329.0"
"16	14	30	17	868	96.0	-18787.0	27189.0	-5870744.0"
"16	14	30	17	892	97.0	-24177.0	29717.0	-5870102.0"
"16	14	30	17	893	98.0	-12551.0	32833.0	-5870567.0"
"16	14	30	17	893	99.0	-20049.0	35903.0	-5871386.0"
"16	14	30	17	893	100.0	-57240.0	39119.0	-5870951.0"
"16	14	30	17	894	101.0	-102201.0	42719.0	-5870292.0"
"16	14	30	17	894	102.0	-129043.0	46451.0	-5870264.0"
"16	14	30	17	894	103.0	-126936.0	49792.0	-5871460.0"
