Indices,A8_ECG
18100,-206289.8544606383
18101,-209147.29943325112
18102,-212877.5508770555
18103,-216855.80110847668
18104,-221037.3979016982
18105,-226044.3304737392
18106,-231755.6995537296
18107,-237194.80662749716
18108,-242364.7262352449
18109,-247663.11184556826
18110,-252852.89276617186
18111,-258677.35744284766
18112,-265189.58127728547
18113,-271828.2628751082
18114,-278763.65943636483
18115,-282937.5245461674
18116,-283977.03593172313
18117,-283436.8489140121
18118,-280413.6273304888
18119,-276528.7020875621
18120,-271853.0537689379
18121,-264747.55334023974
18122,-255497.57687789487
18123,-246506.35320028133
18124,-237727.11310879924
18125,-228145.0779252145
18126,-218316.91978560915
18127,-206335.13822836956
18128,-192033.84414534754
18129,-176788.07238197097
18130,-160134.84927817743
18131,-143948.87579781516
18132,-128537.45864988783
18133,-112658.56586775261
18134,-96864.6185740894
18135,-80351.83329936702
18136,-63017.9931462329
18137,-45751.66348287419
18138,-28385.7689141102
18139,-8991.226020135357
18140,12481.067425781785
18141,35214.28767890792
18142,59701.61004567804
18143,84597.78233394038
18144,109818.55720994248
18145,136449.48670737862
18146,164199.28542197554
18147,190556.49339295912
18148,215397.3501868731
18149,239700.28189186272
18150,262776.95972603426
18151,286342.8278216396
18152,310450.86867681623
18153,333628.7387524566
18154,356205.0279804795
18155,379603.60758968623
18156,403747.54262231797
18157,428149.13126897585
18158,453129.14140051923
18159,477423.02910764347
18160,500943.1233031884
18161,524563.3426192576
18162,547983.3921482307
18163,573287.3925102502
18164,600759.9043031293
18165,629190.7467398931
18166,659188.9213331616
18167,689741.3672552791
18168,720764.491473298
18169,753309.4069533865
18170,787180.242502155
18171,820550.1486938081
18172,853410.6127764089
18173,886524.1451378937
18174,919442.5055291496
18175,953521.5560328044
18176,988858.8834549808
18177,1024415.1677240671
18178,1060499.1064991448
18179,1091645.3361286037
18180,1117180.074089664
18181,1139882.1096142898
18182,1158133.0660627128
18183,1174818.472350325
18184,1190061.437249573
18185,1200932.3324276458
18186,1207935.4446299442
18187,1215378.9369829397
18188,1223177.0789921475
18189,1229502.8628157321
18190,1235351.9882084418
18191,1237302.5662024415
18192,1235053.4076229737
18193,1231066.6075072167
18194,1224508.9716141005
18195,1218744.1608984636
18196,1214320.5464339217
18197,1209005.3950825762
18198,1203787.6142370808
18199,1197219.3019012257
18200,1189113.8476679502
18201,1181064.4822270223
18202,1172767.781542422
18203,1160756.5789265977
18204,1144939.63325082
18205,1126780.3811936672
18206,1105390.1045381324
18207,1083181.5765486765
18208,1060302.92369742
18209,1034801.5714218726
18210,1007197.4895750034
18211,982100.5311134984
18212,959740.4079565009
18213,938308.8383491135
18214,919068.7732125756
18215,898877.5940981312
18216,877635.0471715675
18217,858038.9723590538
18218,839485.7357539351
18219,819341.3885451066
18220,797743.3097408093
18221,775594.434541578
18222,752298.8451883715
18223,730185.0829510184
18224,709412.7618527185
18225,688366.53492183
18226,667597.457020845
18227,643289.0108943542
18228,614916.4986263142
18229,584695.0717658033
18230,551507.4035514401
18231,517202.0378855337
18232,481929.7352335345
18233,443765.54361267784
18234,403064.86316829483
18235,363174.3469242975
18236,324107.70002377813
18237,284463.80056955444
18238,245062.11805179855
18239,203415.87386971302
18240,159343.75654425655
18241,114748.23841063866
18242,69061.30464654224
18243,28274.85473476585
18244,-6792.562727597975
18245,-39355.95422460791
18246,-67623.3900863143
18247,-94584.4506843289
18248,-120389.77433506196
18249,-141897.41925892685
18250,-159626.7469447318
18251,-178593.0482915455
18252,-198733.63859303805
18253,-217883.51962534626
18254,-237215.9543307059
18255,-252836.59553354888
18256,-264403.06760448724
18257,-274757.59148144117
18258,-282958.14201441815
18259,-292419.8703004777
18260,-303739.19774538756
18261,-314580.9168126919
18262,-325960.2406172832
18263,-336486.50057000335
18264,-345967.422528743
18265,-355994.0694598753
18266,-366276.8414970727
18267,-373156.25737062923
18268,-376528.2960168224
18269,-377960.68100764876
18270,-376514.7861067468
18271,-374715.5863858704
18272,-372722.98237543675
18273,-368487.30824857834
18274,-362554.45849398617
18275,-360371.4711205692
18276,-362242.30107235594
18277,-365985.4909879052
18278,-373104.14356475003
18279,-379954.4284704623
18280,-386420.11943207093
18281,-395668.60810158914
18282,-407005.82168646605
18283,-417240.4660950061
18284,-426532.0567557625
18285,-436003.86161446135
18286,-444934.6404486909
18287,-456122.9159324458
18288,-469768.07592754986
18289,-483927.29025131953
18290,-499266.7653557878
18291,-511394.8749798861
18292,-519703.2925886197
18293,-526768.7180058261
18294,-531307.1865160754
18295,-535434.8263896178
18296,-539332.5543180028
18297,-540795.4940172745
18298,-540234.8867521761
18299,-541548.674456156
18300,-544761.9578078858
18301,-548245.9412345495
18302,-552960.4937183895
18303,-556027.5808914322
18304,-557242.3013233306
18305,-558820.2391147004
18306,-560108.7734052531
18307,-561668.816729109
18308,-563798.4609432833
18309,-565764.2419848181
18310,-567788.1223285439
18311,-570068.1589129873
18312,-572559.1334491264
18313,-575374.2634341705
18314,-578565.224929364
18315,-580902.5504988444
18316,-582318.8659127819
18317,-583455.1903586591
18318,-583996.3011698836
18319,-584691.393076123
18320,-585614.6575057178
18321,-586133.9333968931
18322,-586422.2905299708
18323,-586895.1727339766
18324,-587519.9924608138
18325,-588225.0006724698
18326,-589108.8174138336
18327,-589789.3821303992
18328,-590261.9734971054
18329,-590801.4445380572
18330,-591330.6721494121
18331,-591823.9513502682
18332,-592311.5942429414
18333,-592755.392179493
18334,-593157.9363091267
18335,-593613.5204521407
18336,-594123.9960674199
18337,-594648.5439289175
18338,-595210.6092114444
18339,-594251.5933667455
18340,-591613.0648506214
18341,-588044.8605285496
18342,-583097.3281186142
18343,-577656.9494886835
18344,-571761.7379271648
18345,-564560.3590349861
18346,-556215.0467589211
18347,-547851.968214706
18348,-539442.3177035069
18349,-530532.2659776738
18350,-521382.2886777029
18351,-511079.08296267333
18352,-499548.4680424495
18353,-487445.1997883563
18354,-474549.9508732046
18355,-461844.81589379173
18356,-449486.1945537029
18357,-436843.0587234178
18358,-424205.27532977186
18359,-411142.602429733
18360,-397606.117689185
18361,-384068.03231796424
18362,-370441.5994422732
18363,-355754.20665360166
18364,-339986.58289904153
18365,-323551.58313479
18366,-306203.6750798943
18367,-288632.17354723334
18368,-270883.01212609734
18369,-252408.42819708821
18370,-233360.4577698202
18371,-216918.7316138465
18372,-203345.58156752927
18373,-191259.86153913007
18374,-181568.6533249581
18375,-172316.95965799244
18376,-163445.219057989
18377,-156756.50195333615
18378,-151895.3200167571
18379,-146778.8515072848
18380,-141493.40771080312
18381,-136849.22247679904
18382,-132377.84617420495
18383,-129848.29576578512
18384,-129406.91820837276
18385,-129822.66218129406
18386,-131527.35726710586
18387,-132159.6200558169
18388,-131383.80873416917
18389,-130650.48677771541
18390,-129274.47543574688
18391,-128373.2299693743
18392,-128062.77669401072
18393,-127180.56116352878
18394,-125955.28456168002
18395,-126595.7240509004
18396,-129138.63515976326
18397,-132670.83850511903
18398,-137749.90437371656
18399,-142789.6147382155
18400,-147690.0274822163
18401,-153706.90590242657
18402,-160492.8479660187
18403,-166011.7079773818
18404,-170203.70751530505
18405,-173782.0946918113
18406,-176198.59280286523
18407,-178933.6842565166
18408,-182024.54123258113
18409,-184243.0444804945
18410,-185874.38548108467
18411,-187939.3899830063
18412,-190362.7205277816
18413,-192826.91446969588
18414,-195556.02827260437
18415,-197591.65689079935
18416,-198870.34851246743
18417,-200036.8681655893
18418,-200862.64216774754
18419,-203197.72333324933
18420,-207280.2668435844
18421,-212063.6195804298
18422,-218084.73671774231
18423,-224414.81220893937
18424,-230981.608446657
18425,-238729.00311825227
18426,-247476.90268196983
18427,-255657.48083337382
18428,-263268.3025776736
18429,-270955.8650150558
18430,-278336.8955653625
18431,-286587.1285463093
18432,-295790.3736854353
18433,-305050.422153296
18434,-314635.26501109626
18435,-321093.5047670071
18436,-323974.9857631091
18437,-325088.2740638252
18438,-323406.1874631444
18439,-320695.93292598845
18440,-317040.59719428985
18441,-310612.8660280686
18442,-301720.9055117728
18443,-293174.47486380074
18444,-284929.3741845243
18445,-275782.63616377674
18446,-266388.20359179046
18447,-254542.51163448964
18448,-240051.96046904926
18449,-224514.9257983895
18450,-207396.97713174828
18451,-190723.92359574593
18452,-174839.2964987519
18453,-158375.14457406296
18454,-141930.72236283802
18455,-124660.78791193922
18456,-106451.88390848742
18457,-88254.43964425032
18458,-69891.85216610013
18459,-49229.32263915618
18460,-26207.990698541074
18461,-1736.5544905920624
18462,24732.459786796222
18463,51720.911526684205
18464,79136.49969061429
18465,108177.72036117704
18466,138525.51158783637
18467,167190.67068870022
18468,194015.75750806878
18469,220185.17938450704
18470,244877.20379872536
18471,270111.2811382098
18472,295951.87813277467
18473,320655.0864327586
18474,344607.301981923
18475,369536.72668521415
18476,395355.00987723324
18477,421462.12958419614
18478,448248.87712978554
18479,474193.34084490035
18480,499189.23770615505
18481,524292.713636445
18482,549142.58448705
18483,576180.4918806987
18484,605743.3709491055
18485,636406.6202146105
18486,668884.6093786712
18487,701997.7535477917
18488,735647.6278187005
18489,771062.994621812
18490,808015.9071221614
18491,844352.7893337669
18492,880062.3944914921
18493,916045.5457070967
18494,951773.4809601596
18495,988841.5489409466
18496,1027364.7664651249
18497,1066118.9796970822
18498,1105467.3303602708
18499,1139673.426538386
18500,1168015.5520057993
18501,1193438.5546497982
18502,1214240.2295161723
18503,1233418.0851130276
18504,1251103.3599814733
18505,1264232.8685946788
18506,1273329.3676625183
18507,1282965.0278072846
18508,1293054.7069804957
18509,1301651.8255473021
18510,1309815.0770512265
18511,1313927.3029575807
18512,1313669.6011685026
18513,1311650.4794060215
18514,1306989.7902725462
18515,1303172.3963446775
18516,1300772.6536590224
18517,1297464.8930111704
18518,1294275.1415686177
18519,1289715.8898330703
18520,1283592.7260332855
18521,1277551.522268873
18522,1271280.4118707762
18523,1261162.4862542911
18524,1247100.6954685946
18525,1230624.7732156573
18526,1210807.0861473277
18527,1190159.9787017996
18528,1168837.976495213
18529,1144805.819450659
18530,1118604.7791786615
18531,1095150.70057265
18532,1074694.0224581414
18533,1055297.3154461842
18534,1038308.9410025782
18535,1020389.5530222465
18536,1001432.0577727729
18537,984309.366198876
18538,968380.6641624533
18539,950821.4639135026
18540,931777.1608957468
18541,912220.6601720381
18542,891512.6167954305
18543,872144.6601374728
18544,854288.4349416449
18545,836214.17553086
18546,818511.8079520544
18547,797131.8081730433
18548,771516.0960909128
18549,744019.2329003133
18550,713455.5773378556
18551,681783.6432797827
18552,649164.1501956179
18553,613556.1936247004
18554,575336.6484953627
18555,538064.0412635643
18556,501754.03944159887
18557,464916.5563419609
18558,428423.4916041257
18559,389632.9868052126
18560,348352.78521228384
18561,306605.49712190527
18562,263788.1066411115
18563,225112.15313760552
18564,191329.12281838642
18565,159563.66704068615
18566,131383.7442744907
18567,104274.65948694853
18568,78099.18597156298
18569,55557.102746012955
18570,36214.199382888706
18571,15569.93165305779
18572,-6334.981461939005
18573,-27538.625723698366
18574,-49099.27099752211
18575,-67560.4209347825
18576,-82617.2074961871
18577,-96808.70954958271
18578,-109300.72144906789
18579,-122931.65529912025
18580,-138216.68355275807
18581,-153177.5432973803
18582,-168662.89816357032
18583,-183556.20869393458
18584,-197694.8981488464
18585,-212386.9453332981
18586,-227399.84598580623
18587,-239617.4834629566
18588,-248946.22386209274
18589,-256730.72179946656
18590,-262170.4824715105
18591,-267402.69357128086
18592,-272563.9754580149
18593,-275914.0251273525
18594,-277914.79119219404
18595,-283494.6570128178
18596,-292942.0927567496
18597,-304261.4362477541
18598,-318816.6166192091
18599,-333339.9425640158
18600,-347725.9760769661
18601,-364830.81640049553
18602,-384033.69541436335
18603,-402409.57503390743
18604,-420100.2903354852
18605,-438146.5479697661
18606,-455886.6453892868
18607,-475873.2611524085
18608,-498290.44314069155
18609,-521363.2546564837
18610,-545700.1563637007
18611,-567378.3372576049
18612,-585851.2203379102
18613,-603431.2485098562
18614,-618971.4312425245
18615,-634355.0678684633
18616,-649745.8847470183
18617,-663178.4359474716
18618,-675019.7409345333
18619,-688770.9482325291
18620,-704457.5206630041
18621,-720616.1099073153
18622,-738110.393041624
18623,-754361.5052291257
18624,-769186.9411542412
18625,-784576.0774568005
18626,-799945.3453025115
18627,-813908.5861634184
18628,-826540.3853987736
18629,-838068.4966011506
18630,-848142.9132274175
18631,-858024.7765986328
18632,-867711.6470304661
18633,-876260.9237687074
18634,-883912.1388147464
18635,-890918.5889202019
18636,-897178.2256311192
18637,-902712.9579330626
18638,-907548.9672226281
18639,-911244.1679389204
18640,-913769.444062062
18641,-915345.2845965722
18642,-915854.8742389046
18643,-916963.2320762275
18644,-918835.677115585
18645,-920586.3079227237
18646,-922680.2805804448
18647,-924185.6365032285
18648,-925030.6424226845
18649,-926087.7483120641
18650,-927165.6083154426
18651,-926979.464764473
18652,-925529.572682663
18653,-923307.3589041042
18654,-919994.0732327318
18655,-916567.0208751779
18656,-913082.9762206472
18657,-908790.7713441948
18658,-903905.169389783
18659,-898430.5673208563
18660,-892281.6363951543
18661,-885606.3242586042
18662,-878382.3070956632
18663,-870419.7621023005
18664,-861724.0275442955
18665,-852363.2022025804
18666,-842293.0232885788
18667,-831764.9955217507
18668,-820799.1254306698
18669,-809237.9524004058
18670,-797145.249354651
18671,-784388.7122360541
18672,-770947.8101198514
18673,-756938.7226506057
18674,-742327.4900311267
18675,-726782.5108193591
18676,-710281.9557131935
18677,-692954.5723278543
18678,-674706.508444788
18679,-655748.5148129213
18680,-636083.8971733905
18681,-615521.1432631292
18682,-594097.2738068041
18683,-571985.6569176755
18684,-549171.63955809
18685,-525590.1268890811
18686,-501276.43502224714
18687,-476067.7420556244
18688,-449948.48196246714
18689,-423023.1456214378
18690,-395249.5252816809
18691,-371084.9488854773
18692,-350992.7616027648
18693,-332853.2411325109
18694,-317961.8507034616
18695,-303783.59621479537
18696,-290222.62510350975
18697,-279729.77134047064
18698,-271850.5637777405
18699,-263340.6671671481
18700,-254290.564107233
18701,-246024.69364189813
18702,-237799.28185585287
18703,-232259.78435811203
18704,-229630.28222203255
18705,-228029.14284280624
18706,-228098.94728085274
18707,-226841.22454675045
18708,-223795.88952684242
18709,-220874.74948371458
18710,-217199.96958298865
18711,-214121.78092669995
18712,-211794.05474995426
18713,-208767.28840341925
18714,-205318.7175014143
18715,-204390.64960639796
18716,-206044.20874674767
18717,-209045.48183543474
18718,-214141.0842904031
18719,-219247.5740158517
18720,-224232.7271910488
18721,-230759.769652755
18722,-238373.93644855297
18723,-243759.2712378329
18724,-246775.9343890175
18725,-248664.12737922865
18726,-248519.92513830887
18727,-248661.12023556206
18728,-249152.484100632
18729,-248028.07445708095
18730,-245731.58110571047
18731,-244058.15243066775
18732,-242896.68646698838
18733,-241650.07610496288
18734,-240717.8666555257
18735,-238470.8385964653
18736,-234796.42797889785
18737,-230807.07524166047
18738,-226114.08606206652
18739,-223566.15377850266
18740,-223541.93694377353
18741,-224401.942331557
18742,-226975.22513149006
18743,-229856.46218780248
18744,-232930.9934898467
18745,-237641.4743213394
18746,-243714.61755238593
18747,-248683.7984670786
18748,-252538.98915201926
18749,-256302.6353173876
18750,-259369.21935763833
18751,-263574.22693998896
18752,-269047.81613576086
18753,-274383.384638394
18754,-279997.81423229864
18755,-283161.8925885011
18756,-283443.56342062785
18757,-282420.59859611857
18758,-279261.97454570816
18759,-275200.9205749107
18760,-270313.47651301674
18761,-263216.5359770975
18762,-254119.0858023136
18763,-245502.3087323975
18764,-237355.99953655936
18765,-228578.74104890059
18766,-219757.51173091185
18767,-209018.20869773702
18768,-196193.02465221522
18769,-182670.60589828243
18770,-167999.05579442895
18771,-153526.85127664715
18772,-139517.184603757
18773,-124988.16367601935
18774,-110346.60608286917
18775,-95099.94108765993
18776,-79165.94409687954
18777,-63149.99204935751
18778,-46947.933481406646
18779,-28998.575132311948
18780,-9247.988468460362
18781,11623.237746141129
18782,34018.87997586151
18783,56884.52251800302
18784,80153.33516114009
18785,104693.03509207784
18786,130277.38415601426
18787,154188.4205326335
18788,176257.8740641295
18789,197607.52301107827
18790,217483.42846932216
18791,237666.82705248814
18792,258218.25034399674
18793,277571.6085508772
18794,296065.59986540215
18795,315347.47648078145
18796,335343.0908107724
18797,355460.10570071416
18798,376073.2844143179
18799,395759.02704949246
18800,414414.8393720683
18801,433036.37501570146
18802,451285.246446843
18803,471284.6942554427
18804,493335.07369836845
18805,516178.8104177397
18806,540438.2659478935
18807,565103.1222479931
18808,590085.1097659798
18809,616445.5889954538
18810,643988.4609229524
18811,670806.1840522569
18812,696884.4716672263
18813,723023.8549192216
18814,748754.05040689
18815,775478.451329319
18816,803297.3731773277
18817,831128.4068066409
18818,859289.7005947297
18819,884811.7265647637
18820,907271.021214645
18821,928285.0516636455
18822,946959.7741162854
18823,964740.3426643098
18824,981700.207489915
18825,996292.5354743772
18826,1008764.579717338
18827,1021649.5975654743
18828,1034918.4853953556
18829,1047465.6435886067
18830,1059883.2211626596
18831,1070212.6737804594
18832,1078278.4079087263
18833,1085510.3144519585
18834,1091432.8335271985
18835,1097692.882408423
18836,1104582.096988465
18837,1110956.4502442523
18838,1117304.987587592
18839,1122965.859307549
18840,1127842.1053036319
18841,1132694.5257030993
18842,1137382.8227167444
18843,1140110.1524069542
18844,1140820.6698869965
18845,1140282.9638864922
18846,1138033.4047177166
18847,1135302.1189219707
18848,1132164.5031780996
18849,1127614.4691779895
18850,1121915.473075869
18851,1117863.2841949048
18852,1115616.956567723
18853,1114042.9513532382
18854,1113912.296016696
18855,1113362.369827298
18856,1112330.2848290137
18857,1112436.27983551
18858,1113323.8250461104
18859,1113333.2077566762
18860,1112542.2161760947
18861,1111535.843363307
18862,1109936.328120315
18863,1109187.8678786915
18864,1109391.4729071807
18865,1109538.0933618008
18866,1109969.5360811048
18867,1108446.9823240167
18868,1104656.301291676
18869,1099910.8290659268
18870,1093553.7975088032
18871,1086656.4984167719
18872,1079308.8748564124
18873,1070387.0938000153
18874,1060097.3131178708
18875,1050429.2089998822
18876,1041393.7980334149
18877,1032155.1690979148
18878,1023201.6196475065
18879,1013061.4025253608
18880,1001627.3576370573
18881,990028.8028798667
18882,977930.1538305258
18883,965360.0586856487
18884,952442.1815670506
18885,938919.0545584842
18886,924827.3114794508
18887,910411.89584392
18888,895652.3217196238
18889,880462.8287021451
18890,864893.3550275903
18891,848496.3594268704
18892,831229.238895174
18893,813342.2423678408
18894,794713.4869092469
18895,775572.7191523873
18896,755942.3674050303
18897,735603.259084597
18898,714604.5174304894
18899,693329.2696319504
18900,671784.4703358545
18901,649820.4712291863
18902,627535.6523074086
18903,604653.3129046413
18904,581159.3894950872
18905,557275.6677153484
18906,532943.801203892
18907,507978.4976125053
18908,482389.02383541263
18909,456223.97418995126
18910,429438.93370937824
18911,402199.4321718149
18912,374511.244908253
18913,346254.91825243225
18914,317465.87750518933
18915,287531.01897473435
18916,256374.1699924628
18917,224306.5934754085
18918,191146.3940252972
18919,157213.07494895757
18920,122519.66083480105
18921,86738.89785217497
18922,49925.8583260838
18923,12553.31292846225
18924,-25389.93840609806
18925,-64105.5927611192
18926,-103485.54206834313
18927,-143908.266307959
18928,-185408.20411417523
18929,-227715.60688715882
18930,-270923.63025398634
18931,-314694.14164500165
18932,-358971.3224868041
18933,-403987.98861692916
18934,-449645.6283141981
18935,-496087.33097235975
18936,-543334.4325092371
18937,-591229.9933422563
18938,-639805.666739825
18939,-689422.2587065175
18940,-740091.8833946164
18941,-791663.9408044879
18942,-844232.5856411669
18943,-897551.8890949968
18944,-951608.5153761866
18945,-1006605.8803900749
18946,-1062492.606390096
18947,-1111968.1214977724
18948,-1154308.157185412
18949,-1192892.502039954
18950,-1225604.0758502174
18951,-1256674.9434169799
18952,-1286248.7868179025
18953,-1310272.9618825826
18954,-1329502.975234963
18955,-1349105.7269487262
18956,-1368912.8326078586
18957,-1386828.5050395397
18958,-1404026.271919985
18959,-1416237.2841124847
18960,-1423095.3367288907
18961,-1427607.9615115551
18962,-1428731.4345897078
18963,-1431532.7000258716
18964,-1436765.5110493258
18965,-1441225.4163295026
18966,-1446386.9266287573
18967,-1449921.6184166956
18968,-1451565.855375183
18969,-1453780.0265207968
18970,-1456081.179496384
18971,-1453555.7648117086
18972,-1446101.1709613332
18973,-1435759.5469542576
18974,-1421280.9481585145
18975,-1406147.9841919392
18976,-1390574.8240587104
18977,-1371776.1300818326
18978,-1350507.5453337296
18979,-1332097.6337512087
18980,-1316753.74929377
18981,-1302495.8024875133
18982,-1290768.9169831811
18983,-1277812.4532910537
18984,-1263517.181883786
18985,-1251049.2086101938
18986,-1239682.8592907765
18987,-1226558.4218204757
18988,-1211851.479421788
18989,-1196495.415082884
18990,-1179850.2405816584
18991,-1164513.234925406
18992,-1150656.8440442446
18993,-1136501.2799811675
18994,-1122661.4068650403
18995,-1104498.3342358302
18996,-1081393.534466839
18997,-1055998.5988150868
18998,-1026959.6756568494
18999,-996563.2795746024
19000,-964988.5619960993
19001,-929879.935858245
19002,-891676.7414251392
19003,-854368.5710503369
19004,-817963.5938529993
19005,-780800.7234448906
19006,-743853.8705177278
19007,-704139.1689191193
19008,-661438.9882161632
19009,-618026.6903661728
19010,-573219.2770869154
19011,-534196.339141868
19012,-501935.5482836923
19013,-472580.9595217747
19014,-448277.4207412927
19015,-425438.6294141673
19016,-403881.1921480816
19017,-387368.07965568354
19018,-375273.8857934738
19019,-361590.27469073824
19020,-346390.0727906178
19021,-332262.59674509155
19022,-317800.382522644
19023,-307664.93730314914
19024,-302263.61677280086
19025,-298190.07714852755
19026,-296569.9335761564
19027,-293322.9713566546
19028,-287733.6403414216
19029,-282590.25578114047
19030,-276678.03879478155
19031,-271652.7960068025
19032,-267741.99713416887
19033,-263044.4776416317
19034,-257903.24497587667
19035,-256689.23930897174
19036,-259524.73582997476
19037,-264533.4037294626
19038,-272834.70325454796
19039,-281409.6003284898
19040,-290064.6784955543
19041,-301246.78500220284
19042,-314301.4111053749
19043,-322761.574065073
19044,-326266.3493848771
19045,-327399.58526042965
19046,-324375.77516613377
19047,-321521.4761296026
19048,-318972.4690446195
19049,-312966.1267109344
19050,-304325.0810631397
19051,-296828.659356343
19052,-290284.99060760223
19053,-283362.6159787517
19054,-276913.8883371702
19055,-267618.66809026495
19056,-255238.7195160951
19057,-242074.88731211761
19058,-227335.2546152927
19059,-216234.20934996635
19060,-209491.78969615197
19061,-204046.41551844426
19062,-201421.0505835998
19063,-199099.09724553084
19064,-196863.74260342083
19065,-197332.3310424267
19066,-200014.17249318794
19067,-200279.41412297156
19068,-198096.44948875572
19069,-195396.79168854497
19070,-191038.89247097677
19071,-188438.18340373496
19072,-187835.9476033219
19073,-186599.5678876525
19074,-185501.99813348087
19075,-183555.94481500864
19076,-180372.65552866022
19077,-176970.3275852665
19078,-172990.4349016372
19079,-168378.5370150709
19080,-163192.5124626334
19081,-157119.35211689415
19082,-150128.0719196304
19083,-143905.29863218695
19084,-138521.7576859058
19085,-133120.6591804642
19086,-128126.22014212247
19087,-122458.45994884323
19088,-116010.88163577698
19089,-109664.856171003
19090,-103166.69083510987
19091,-96239.26650417327
19092,-88951.90276806358
19093,-81248.72722519508
19094,-73074.05704504164
19095,-64779.691246446775
19096,-56357.58661525156
19097,-47584.93420836473
19098,-38530.41369704562
19099,-29009.1053222754
19100,-18978.22494426503
19101,-8569.722761998704
19102,2275.9748588143207
19103,13522.2172163996
19104,25164.133584984473
19105,37276.24529768423
19106,49855.89625255334
19107,60817.2604876468
19108,69964.82270045042
19109,78280.02554925397
19110,85166.69410851086
19111,91846.35537085337
19112,98371.25671970886
19113,103591.9956333883
19114,107735.56262272794
19115,112269.90056076457
19116,117155.29252297721
19117,121812.80451447325
19118,126582.73930260654
19119,130266.5686195916
19120,132770.65778730484
19121,134954.4875050952
19122,136532.3070522618
19123,138877.67883428544
19124,142205.9921004022
19125,145652.62292463484
19126,149623.88095989777
19127,153510.18171802416
19128,157247.68890264427
19129,161503.42492334062
19130,166157.1977562901
19131,169879.37423768116
19132,172648.86413020795
19133,175031.82744521624
19134,176695.70741866904
19135,178593.4320510663
19136,180791.3905759698
19137,182540.5717275603
19138,184053.96565154276
19139,187582.79604615987
19140,193273.03991842028
19141,200222.55273113548
19142,209063.5267526611
19143,218326.9818705416
19144,227975.7248889616
19145,239317.75986447424
19146,252083.1952180441
19147,264933.43588804046
19148,277942.26243343
19149,291604.3194313722
19150,305624.3947550915
19151,321185.1750067969
19152,338382.2848412997
19153,356409.5882681919
19154,375557.0886645264
19155,394031.0172114159
19156,411590.2249088023
19157,429308.4509714053
19158,446668.4474481578
19159,464546.9389227683
19160,483029.50817059533
19161,501222.33292845887
19162,519304.55562839407
19163,538898.1407944447
19164,560025.2197101543
19165,582022.4281892295
19166,605297.6908663928
19167,628674.3587968927
19168,652078.7588312539
19169,676436.9463334946
19170,701490.6608439744
19171,726015.120118916
19172,749993.5486346135
19173,773820.2125877687
19174,797170.4069598679
19175,820976.5713624287
19176,845259.4060294648
19177,869265.100033133
19178,893174.7009038505
19179,917543.0835307713
19180,942319.9501570072
19181,967350.4018304015
19182,992753.9093529842
19183,1017984.8081810712
19184,1043009.2710631364
19185,1068187.4087119754
19186,1093389.3033534575
19187,1119800.259282423
19188,1147567.7250232617
19189,1176033.802793567
19190,1205541.6496465344
19191,1235485.4728005775
19192,1265820.7183103242
19193,1297156.963003406
19194,1329377.2586982239
19195,1361500.8430547283
19196,1393529.14567729
19197,1425864.4998954178
19198,1458268.4194512453
19199,1491483.0789588555
19200,1525561.8699634706
19201,1559942.7474258651
19202,1594795.694500511
19203,1623336.9215817829
19204,1644809.7801786778
19205,1662509.8922671743
19206,1674448.3086031585
19207,1684377.512195574
19208,1692439.7803393358
19209,1694934.8453102822
19210,1692524.9416007053
19211,1690284.5210714575
19212,1688081.3472390913
19213,1683805.7122545494
19214,1678620.083259201
19215,1668416.2765374314
19216,1652836.0713250777
19217,1634804.0937317552
19218,1613317.2355880952
19219,1592804.1466181914
19220,1573953.1366616348
19221,1553894.2533892926
19222,1533921.7900031495
19223,1512061.2165110176
19224,1488073.4346873472
19225,1464082.6859273005
19226,1439676.47301621
19227,1410427.3860832069
19228,1376229.7957911813
19229,1338936.3466514975
19230,1297415.5844475965
19231,1254775.045888279
19232,1211204.532707884
19233,1164201.9414762394
19234,1114438.325842189
19235,1067227.521898057
19236,1022805.516501154
19237,979137.8738409738
19238,937672.4281552876
19239,894723.915985571
19240,850178.4724818367
19241,807167.7830977916
19242,764981.2724447938
19243,720668.1203637565
19244,674393.2672780368
19245,627144.1960514921
19246,578255.5343894155
19247,530366.0182327796
19248,483652.58154447883
19249,436292.7250148153
19250,388909.94686350453
19251,336996.26122163323
19252,279939.75483280764
19253,220335.51987318293
19254,156864.80830533142
19255,91727.65131461396
19256,25098.76216435345
19257,-45303.69744691525
19258,-119057.99160325878
19259,-192250.5250647268
19260,-264870.49181313417
19261,-338554.00327909214
19262,-412345.21903584956
19263,-489163.7000092159
19264,-569223.6310142151
19265,-650298.3097671745
19266,-733056.3506281625
19267,-806139.8701441067
19268,-868145.8555877367
19269,-924872.699799862
19270,-972959.2514520285
19271,-1018393.4183070172
19272,-1061437.8448175306
19273,-1096013.5372887587
19274,-1123170.975298778
19275,-1151897.8824146606
19276,-1182023.994215839
19277,-1209741.7000394005
19278,-1237133.464150691
19279,-1257077.870172917
19280,-1268952.8347405344
19281,-1277894.801417376
19282,-1282174.2369053082
19283,-1288757.4225550385
19284,-1298788.364037616
19285,-1307644.0300645626
19286,-1317377.1526829123
19287,-1325004.579824385
19288,-1330144.767635824
19289,-1336097.1293518879
19290,-1342240.6207999047
19291,-1341390.3187363758
19292,-1333361.1775402892
19293,-1321195.3145841616
19294,-1303054.69122172
19295,-1283945.3893274644
